User_ID,Age,Gender,Height,Weight,BMI_Category,Duration,Heart_Rate,Body_Temp,target_weight_loss
2164,30,male,203,99,Normal weight,3,87,38.5,0
2165,58,female,185,80,Normal weight,19,103,40.4,0
2166,75,female,143,49,Normal weight,15,86,40.3,0
2167,21,male,180,76,Normal weight,1,74,37.6,0
2168,33,male,193,91,Normal weight,13,89,40.3,0
2169,22,male,183,84,Overweight,1,76,37.8,8.4
2170,24,male,190,95,Overweight,13,93,40.2,9.5
2171,68,male,178,77,Normal weight,8,89,39.8,0
2172,78,male,195,97,Overweight,25,103,40.5,9.7
2173,25,female,151,57,Obese,15,95,40.2,5.7
2174,42,female,178,74,Normal weight,19,97,40.4,0
2175,60,female,189,83,Normal weight,3,86,38.3,0
2176,67,male,189,94,Overweight,23,100,40.8,9.4
2177,25,female,159,60,Normal weight,7,94,39.4,0
2178,73,male,185,88,Overweight,10,92,39.7,8.8
2179,43,female,164,63,Normal weight,23,106,40.9,0
2180,38,female,166,61,Normal weight,28,115,40.8,0
2181,37,male,186,88,Overweight,15,102,39.9,8.8
2182,48,male,192,88,Normal weight,24,107,40.8,0
2183,65,male,201,104,Overweight,7,78,39.6,10.4
2184,30,male,178,76,Normal weight,8,81,39.9,0
2185,23,male,186,86,Normal weight,24,97,41,0
2186,24,female,170,64,Normal weight,2,79,38.1,0
2187,47,female,149,54,Normal weight,6,87,39.5,0
2188,29,male,181,78,Normal weight,6,91,39.3,0
2189,53,female,165,67,Normal weight,21,104,40.8,0
2190,53,female,166,68,Normal weight,29,105,40.8,0
2191,55,female,157,57,Normal weight,27,101,40.8,0
2192,55,female,169,71,Normal weight,9,91,39.7,0
2193,71,female,160,63,Normal weight,3,83,38.7,0
2194,52,female,161,64,Normal weight,16,86,40.3,0
2195,38,male,172,70,Normal weight,24,102,40.6,0
2196,48,female,166,70,Overweight,4,87,38.8,7
2197,20,female,151,46,Normal weight,25,98,40.8,0
2198,33,female,156,56,Normal weight,6,89,39.4,0
2199,42,female,160,61,Normal weight,20,103,40.6,0
2200,52,male,187,95,Overweight,10,89,39.8,9.5
2201,73,male,175,79,Overweight,6,86,39.4,7.9
2202,33,male,177,80,Overweight,25,102,40.5,8
2203,30,female,163,63,Normal weight,14,83,40.3,0
2204,66,male,187,93,Overweight,9,85,40.1,9.3
2205,25,male,174,76,Overweight,5,88,39.4,7.6
2206,35,male,173,70,Normal weight,27,102,40.8,0
2207,22,male,191,85,Normal weight,27,96,40.9,0
2208,41,female,159,60,Normal weight,18,97,40.8,0
2209,31,male,213,108,Normal weight,29,111,41.1,0
2210,49,female,180,80,Normal weight,2,83,38.5,0
2211,37,male,170,69,Normal weight,5,91,39.1,0
2212,41,male,176,70,Normal weight,17,100,40.5,0
2213,77,male,206,106,Obese,10,95,40,10.6
2214,27,female,149,55,Normal weight,25,98,40.6,0
2215,20,female,168,63,Normal weight,29,109,40.7,0
2216,25,male,182,85,Overweight,25,101,40.9,8.5
2217,54,female,174,68,Normal weight,9,95,39.4,0
2218,20,female,175,74,Normal weight,24,108,40.8,0
2219,42,female,152,60,Overweight,16,94,40.2,6
2220,21,male,193,86,Normal weight,12,102,40.4,0
2221,20,female,157,49,Normal weight,24,111,40.1,0
2222,37,male,189,97,Overweight,11,88,39.7,9.7
2223,26,male,171,77,Overweight,28,105,40.7,7.7
2224,21,female,136,45,Normal weight,16,102,40.5,0
2225,21,male,178,78,Normal weight,20,99,40.5,0
2226,77,female,155,62,Overweight,4,85,38.9,6.2
2227,45,male,179,82,Overweight,26,107,40.6,8.2
2228,66,male,178,85,Overweight,26,112,40.7,8.5
2229,66,male,189,91,Overweight,5,81,39.1,9.1
2230,48,female,162,65,Normal weight,10,92,40.1,0
2231,32,female,169,62,Normal weight,4,75,39.2,0
2232,62,female,144,47,Normal weight,18,95,40.5,0
2233,30,male,182,81,Normal weight,28,113,40.7,0
2234,26,male,180,76,Normal weight,11,90,40.1,0
2235,57,male,193,100,Overweight,13,84,40.1,10
2236,28,male,177,78,Normal weight,22,110,40.8,0
2237,32,male,177,76,Normal weight,21,98,40.6,0
2238,25,male,179,76,Normal weight,30,105,40.8,0
2239,43,male,189,87,Normal weight,22,106,40.5,0
2240,36,male,186,89,Overweight,22,103,40.9,8.9
2241,25,female,159,58,Normal weight,17,96,40.2,0
2242,55,male,184,88,Overweight,1,78,37.8,8.8
2243,38,female,155,59,Normal weight,28,115,40.4,0
2244,53,female,168,63,Normal weight,22,99,40.8,0
2245,49,male,178,81,Overweight,21,97,40.8,8.1
2246,25,male,194,93,Normal weight,2,69,37.9,0
2247,24,male,175,70,Normal weight,8,90,39.3,0
2248,25,female,158,56,Normal weight,9,85,39.5,0
2249,21,male,177,77,Normal weight,24,104,40.6,0
2250,47,male,210,110,Obese,12,88,40.1,11
2251,20,female,155,50,Normal weight,2,82,37.9,0
2252,37,male,173,80,Overweight,9,97,39.3,8
2253,35,male,156,57,Normal weight,10,88,39.5,0
2254,46,female,184,79,Normal weight,17,97,40.1,0
2255,49,female,155,58,Normal weight,10,96,39.9,0
2256,29,female,169,63,Normal weight,24,106,40.7,0
2257,28,female,165,59,Normal weight,12,91,39.8,0
2258,45,male,182,84,Overweight,28,113,41,8.4
2259,31,male,183,87,Overweight,25,104,40.4,8.7
2260,64,female,159,58,Normal weight,9,81,39.7,0
2261,39,female,165,59,Normal weight,28,114,40.9,0
2262,79,female,149,54,Normal weight,13,93,40.1,0
2263,69,male,190,93,Overweight,24,105,40.5,9.3
2264,43,male,176,79,Overweight,26,115,41.2,7.9
2265,66,male,185,85,Normal weight,26,103,41.2,0
2266,21,male,200,94,Normal weight,6,81,39.2,0
2267,39,female,169,66,Normal weight,8,90,39.6,0
2268,54,male,167,69,Normal weight,8,87,39.8,0
2269,21,female,168,65,Normal weight,29,105,41.2,0
2270,55,male,181,87,Overweight,1,75,37.8,8.7
2271,60,male,167,69,Normal weight,25,110,40.5,0
2272,69,female,172,69,Normal weight,11,95,39.7,0
2273,41,male,176,81,Overweight,13,93,40.3,8.1
2274,27,male,198,105,Overweight,21,110,40.7,10.5
2275,54,female,148,54,Normal weight,18,98,40.3,0
2276,61,female,162,68,Overweight,21,103,40.4,6.8
2277,66,male,183,91,Overweight,12,92,40.1,9.1
2278,35,female,152,51,Normal weight,29,119,40.9,0
2279,27,female,175,71,Normal weight,22,99,40.8,0
2280,46,female,151,51,Normal weight,28,107,41.3,0
2281,28,male,169,69,Normal weight,22,111,40.8,0
2282,26,female,161,60,Normal weight,9,82,39.8,0
2283,58,female,173,69,Normal weight,8,87,39.7,0
2284,26,female,162,56,Normal weight,5,81,39.1,0
2285,26,male,187,82,Normal weight,29,107,40.2,0
2286,44,male,179,81,Overweight,28,105,40.6,8.1
2287,24,male,195,98,Overweight,20,105,40.6,9.8
2288,60,male,176,82,Overweight,3,83,38.4,8.2
2289,70,female,172,72,Normal weight,15,99,40.3,0
2290,39,female,148,48,Normal weight,2,85,38.2,0
2291,44,male,183,83,Normal weight,11,96,40.1,0
2292,34,male,171,71,Normal weight,5,83,39.3,0
2293,69,male,171,74,Overweight,13,90,39.6,7.4
2294,60,female,160,65,Overweight,5,83,39.1,6.5
2295,54,female,161,57,Normal weight,7,94,39.2,0
2296,33,male,187,87,Normal weight,26,106,40.7,0
2297,20,male,177,77,Normal weight,10,98,39.8,0
2298,62,female,167,65,Normal weight,22,103,40.9,0
2299,73,female,153,58,Normal weight,5,78,38.9,0
2300,23,female,166,58,Normal weight,12,98,40.3,0
2301,74,male,197,105,Overweight,12,88,39.7,10.5
2302,53,female,154,57,Normal weight,4,86,38.9,0
2303,50,male,187,93,Overweight,28,106,40.9,9.3
2304,24,male,193,99,Overweight,20,89,40.2,9.9
2305,26,male,175,76,Normal weight,12,92,40.3,0
2306,58,female,159,61,Normal weight,25,111,41.1,0
2307,62,female,166,65,Normal weight,1,73,37.9,0
2308,23,male,193,93,Obese,29,103,41.1,9.3
2309,28,female,170,70,Normal weight,11,86,40.1,0
2310,31,female,176,68,Normal weight,15,96,40.3,0
2311,29,male,175,73,Normal weight,9,91,39.7,0
2312,46,male,195,95,Obese,10,82,40,9.5
2313,21,male,167,65,Normal weight,21,102,40.5,0
2314,56,female,153,50,Normal weight,9,82,39.6,0
2315,75,male,197,103,Overweight,6,91,39.1,10.3
2316,36,male,190,95,Overweight,27,106,40.7,9.5
2317,66,female,155,62,Overweight,19,99,40.5,6.2
2318,74,female,173,78,Overweight,30,107,40.9,7.8
2319,23,male,171,72,Normal weight,6,84,39.4,0
2320,65,male,186,85,Normal weight,17,96,40.5,0
2321,25,female,154,52,Normal weight,18,108,40.5,0
2322,26,male,178,79,Obese,12,101,40.5,7.9
2323,34,male,176,78,Overweight,12,98,39.7,7.8
2324,38,female,163,66,Normal weight,11,98,39.9,0
2325,20,male,203,103,Obese,11,93,39.8,10.3
2326,34,female,181,72,Normal weight,23,102,41.2,0
2327,74,male,196,94,Normal weight,24,102,40.7,0
2328,70,female,161,62,Normal weight,6,90,39.2,0
2329,20,female,149,52,Normal weight,16,91,40.4,0
2330,73,female,149,55,Normal weight,30,107,41.2,0
2331,44,female,172,75,Overweight,14,101,40,7.5
2332,33,male,178,82,Overweight,30,108,41.1,8.2
2333,60,female,166,66,Normal weight,22,111,40.6,0
2334,51,male,195,89,Normal weight,12,94,39.8,0
2335,67,female,151,59,Overweight,27,105,40.8,5.9
2336,52,male,178,85,Overweight,6,79,39.3,8.5
2337,37,female,156,57,Normal weight,22,96,40.6,0
2338,49,male,178,85,Overweight,15,91,40.1,8.5
2339,54,male,182,90,Overweight,17,106,39.8,9
2340,25,female,163,63,Normal weight,15,96,39.7,0
2341,35,male,176,81,Overweight,21,107,40.3,8.1
2342,38,female,145,49,Normal weight,17,91,40.1,0
2343,33,male,183,85,Overweight,18,99,40.5,8.5
2344,72,female,177,70,Normal weight,16,97,40.4,0
2345,69,male,200,98,Normal weight,17,96,39.9,0
2346,40,male,177,84,Overweight,7,82,39.4,8.4
2347,27,male,188,84,Normal weight,25,100,40.8,0
2348,51,female,169,70,Normal weight,28,106,40.7,0
2349,20,female,143,48,Normal weight,27,107,40.6,0
2350,40,female,172,71,Normal weight,20,101,40.7,0
2351,41,female,182,77,Normal weight,23,115,40.6,0
2352,76,female,142,49,Normal weight,23,99,40.5,0
2353,38,female,157,60,Normal weight,28,109,40.7,0
2354,33,male,165,72,Overweight,6,81,39.5,7.2
2355,37,female,170,69,Normal weight,25,118,40.7,0
2356,35,female,169,66,Normal weight,5,75,39,0
2357,58,male,175,78,Overweight,19,100,40.6,7.8
2358,22,male,196,96,Obese,29,102,40.8,9.6
2359,45,female,182,80,Normal weight,26,108,40.8,0
2360,35,male,169,76,Overweight,12,90,40,7.6
2361,40,female,159,63,Obese,12,93,40.2,6.3
2362,67,male,191,90,Normal weight,24,104,40.9,0
2363,41,female,176,71,Normal weight,13,89,39.9,0
2364,22,male,195,95,Obese,29,108,41,9.5
2365,44,female,172,67,Normal weight,17,86,40.5,0
2366,20,male,183,80,Normal weight,11,94,40.1,0
2367,45,male,175,76,Normal weight,15,84,40.5,0
2368,24,male,179,81,Overweight,19,97,40.3,8.1
2369,79,female,164,64,Normal weight,18,98,40.2,0
2370,26,male,197,97,Obese,20,102,40.7,9.7
2371,59,female,172,70,Normal weight,2,96,38.6,0
2372,50,female,175,75,Normal weight,25,116,40.7,0
2373,40,male,201,97,Normal weight,10,99,40,0
2374,63,male,154,62,Overweight,28,101,40.9,6.2
2375,46,female,162,68,Overweight,5,92,38.8,6.8
2376,49,female,156,56,Normal weight,29,115,40.9,0
2377,20,female,170,67,Normal weight,4,91,39,0
2378,23,male,192,91,Normal weight,7,76,39.6,0
2379,37,male,183,90,Overweight,16,96,40.2,9
2380,46,female,187,82,Normal weight,24,98,40.7,0
2381,66,male,193,97,Overweight,20,95,40.6,9.7
2382,72,female,169,71,Normal weight,29,105,41,0
2383,55,male,171,73,Obese,14,101,40,7.3
2384,79,female,145,46,Normal weight,3,83,38.5,0
2385,24,male,176,76,Normal weight,10,82,39.8,0
2386,64,female,166,64,Normal weight,13,99,40.3,0
2387,64,male,179,80,Obese,25,105,40.4,8
2388,42,female,177,77,Normal weight,10,97,39.9,0
2389,55,male,171,70,Normal weight,17,93,40.3,0
2390,27,male,179,72,Normal weight,22,104,41,0
2391,22,male,187,90,Overweight,4,73,38.9,9
2392,55,male,180,89,Overweight,4,81,38.8,8.9
2393,26,male,169,72,Overweight,2,82,38.3,7.2
2394,75,female,154,58,Normal weight,29,99,41.2,0
2395,74,male,198,104,Overweight,11,92,39.7,10.4
2396,32,male,177,82,Overweight,27,106,40.6,8.2
2397,27,female,166,62,Normal weight,11,95,39.7,0
2398,57,male,171,78,Overweight,14,85,40,7.8
2399,56,male,192,101,Overweight,18,96,40.3,10.1
2400,51,male,191,94,Overweight,6,82,38.7,9.4
2401,60,female,161,63,Normal weight,3,89,38.3,0
2402,49,female,155,54,Normal weight,14,91,40.3,0
2403,30,male,170,72,Obese,5,86,39,7.2
2404,49,female,164,66,Normal weight,23,101,40.5,0
2405,37,male,186,84,Normal weight,16,95,40.2,0
2406,31,female,165,62,Normal weight,5,80,38.8,0
2407,53,female,177,76,Normal weight,15,94,40.1,0
2408,75,male,177,85,Overweight,11,97,39.7,8.5
2409,74,female,167,71,Overweight,20,100,40.6,7.1
2410,60,male,204,114,Overweight,3,78,38.9,11.4
2411,70,male,177,82,Overweight,16,93,40.2,8.2
2412,26,female,158,58,Normal weight,23,105,40.3,0
2413,64,male,188,92,Overweight,17,102,40.4,9.2
2414,62,female,172,75,Overweight,9,87,39.3,7.5
2415,29,female,183,78,Normal weight,13,96,40.1,0
2416,57,female,151,54,Normal weight,4,79,38.6,0
2417,38,female,152,55,Normal weight,28,107,40.9,0
2418,44,female,161,55,Normal weight,11,90,39.8,0
2419,35,male,187,90,Overweight,17,98,40.2,9
2420,77,female,179,74,Normal weight,29,106,40.9,0
2421,22,male,188,89,Overweight,7,80,39.2,8.9
2422,20,female,178,75,Normal weight,21,101,40.6,0
2423,24,male,185,83,Normal weight,15,90,40.5,0
2424,74,male,182,88,Overweight,14,91,39.7,8.8
2425,67,female,155,56,Normal weight,6,82,38.7,0
2426,51,male,182,86,Overweight,2,94,38.3,8.6
2427,26,male,187,89,Overweight,13,89,40.1,8.9
2428,59,male,191,89,Normal weight,21,93,40.7,0
2429,51,female,152,57,Normal weight,20,93,40.6,0
2430,33,female,159,55,Normal weight,27,105,40.7,0
2431,62,male,177,82,Overweight,21,102,40.7,8.2
2432,55,female,177,75,Normal weight,9,95,39.6,0
2433,53,female,150,51,Normal weight,9,97,39.6,0
2434,40,female,149,53,Normal weight,27,106,41,0
2435,22,female,151,54,Normal weight,17,100,40.2,0
2436,28,male,187,85,Normal weight,23,92,40.2,0
2437,46,female,165,69,Overweight,3,74,38.5,6.9
2438,44,male,183,85,Overweight,17,109,40.3,8.5
2439,54,male,166,76,Overweight,2,83,38.3,7.6
2440,20,male,181,80,Normal weight,27,100,40.8,0
2441,34,female,143,51,Obese,21,105,40.7,5.1
2442,44,female,169,67,Normal weight,20,101,40.5,0
2443,65,female,166,62,Normal weight,11,90,39.6,0
2444,20,male,196,92,Normal weight,10,88,39.8,0
2445,33,female,157,64,Overweight,9,85,40,6.4
2446,50,male,208,112,Overweight,18,90,40,11.2
2447,33,male,187,93,Overweight,2,85,38,9.3
2448,64,female,162,70,Overweight,13,95,40.4,7
2449,24,male,188,93,Overweight,10,94,39.6,9.3
2450,64,female,164,61,Normal weight,2,79,38.1,0
2451,67,male,189,97,Overweight,22,103,40.7,9.7
2452,74,female,163,64,Normal weight,29,106,40.8,0
2453,25,female,181,70,Normal weight,21,108,40.2,0
2454,27,male,200,104,Overweight,22,97,40.2,10.4
2455,26,male,173,72,Normal weight,11,89,40.2,0
2456,54,female,157,54,Normal weight,18,101,40.9,0
2457,42,female,166,69,Overweight,8,81,39.4,6.9
2458,29,female,153,49,Normal weight,10,88,39.9,0
2459,53,male,196,97,Overweight,27,108,40.9,9.7
2460,30,female,176,73,Normal weight,9,80,39.6,0
2461,39,female,172,66,Normal weight,25,106,40.6,0
2462,41,male,188,82,Normal weight,5,84,39,0
2463,35,female,153,52,Normal weight,10,87,39.6,0
2464,46,female,169,68,Normal weight,20,111,40.6,0
2465,24,female,163,58,Normal weight,25,103,40.9,0
2466,21,male,177,75,Normal weight,16,86,40.1,0
2467,21,female,165,65,Normal weight,12,88,40.1,0
2468,20,male,196,95,Normal weight,10,89,40,0
2469,52,male,183,83,Normal weight,10,91,40.1,0
2470,29,male,171,76,Overweight,13,88,40,7.6
2471,72,female,164,65,Normal weight,12,104,40.1,0
2472,30,female,153,56,Normal weight,20,91,40.4,0
2473,64,female,148,51,Normal weight,16,94,40,0
2474,30,female,165,64,Normal weight,20,101,40.4,0
2475,68,male,175,81,Overweight,6,79,39.3,8.1
2476,25,male,177,82,Overweight,2,85,38.1,8.2
2477,21,male,188,82,Normal weight,2,85,38.1,0
2478,75,male,173,79,Overweight,5,87,38.9,7.9
2479,67,male,186,93,Overweight,9,86,39.7,9.3
2480,26,male,179,71,Normal weight,16,97,40.3,0
2481,36,male,175,70,Normal weight,24,104,40.3,0
2482,64,male,178,75,Normal weight,20,94,40.2,0
2483,77,male,175,79,Overweight,4,84,38.8,7.9
2484,71,female,168,65,Normal weight,5,81,38.8,0
2485,60,male,187,92,Overweight,3,81,38.8,9.2
2486,48,male,196,101,Overweight,16,97,40.2,10.1
2487,29,female,157,57,Normal weight,5,85,39.4,0
2488,59,female,181,78,Normal weight,29,103,41,0
2489,39,female,144,53,Overweight,19,91,40.7,5.3
2490,55,female,174,74,Normal weight,5,85,39.1,0
2491,43,female,154,54,Normal weight,6,83,39,0
2492,37,female,154,61,Overweight,5,82,39.5,6.1
2493,45,male,189,91,Overweight,5,96,39.1,9.1
2494,31,male,190,96,Overweight,25,99,40.9,9.6
2495,78,male,176,79,Overweight,8,91,39.5,7.9
2496,28,female,157,59,Normal weight,10,96,39.8,0
2497,50,male,208,112,Overweight,13,91,40.3,11.2
2498,62,male,178,85,Overweight,8,84,39.2,8.5
2499,26,male,176,81,Overweight,12,90,39.7,8.1
2500,21,male,188,93,Overweight,14,91,40.3,9.3
2501,21,male,159,64,Overweight,16,87,40.3,6.4
2502,56,male,174,82,Overweight,21,101,40.7,8.2
2503,63,female,168,65,Normal weight,19,96,40.3,0
2504,76,female,181,76,Normal weight,22,96,40.7,0
2505,30,male,183,83,Normal weight,8,93,39.7,0
2506,30,female,173,62,Normal weight,5,87,39.5,0
2507,23,female,159,55,Normal weight,3,84,38.4,0
2508,68,male,179,85,Overweight,13,91,40,8.5
2509,37,male,176,76,Normal weight,26,115,40.5,0
2510,47,female,169,69,Normal weight,28,113,40.5,0
2511,76,female,167,65,Normal weight,26,102,40.9,0
2512,28,female,149,53,Normal weight,28,109,41,0
2513,23,female,160,59,Normal weight,11,88,40.2,0
2514,41,male,183,85,Overweight,28,106,40.9,8.5
2515,32,female,170,70,Normal weight,18,96,40.3,0
2516,77,female,174,73,Normal weight,18,98,40.3,0
2517,55,female,174,71,Normal weight,22,93,40.5,0
2518,23,male,191,88,Normal weight,10,91,39.7,0
2519,53,female,159,61,Normal weight,14,109,39.8,0
2520,49,female,164,63,Normal weight,18,103,40.3,0
2521,53,female,161,63,Normal weight,11,84,40.2,0
2522,39,female,158,60,Normal weight,12,91,39.9,0
2523,57,female,180,73,Normal weight,6,87,39.4,0
2524,21,male,190,94,Overweight,16,103,40.4,9.4
2525,31,female,173,75,Overweight,2,77,38.7,7.5
2526,30,female,174,69,Normal weight,14,86,40.6,0
2527,27,male,186,86,Normal weight,12,102,40.2,0
2528,56,female,173,72,Normal weight,21,108,40.5,0
2529,64,male,180,90,Overweight,13,90,39.8,9
2530,31,female,151,52,Normal weight,23,104,40.5,0
2531,63,male,177,80,Overweight,3,89,38.7,8
2532,69,female,144,47,Normal weight,19,96,40.5,0
2533,39,female,159,59,Normal weight,6,87,39,0
2534,45,female,158,66,Overweight,29,105,40.7,6.6
2535,44,male,179,81,Overweight,7,86,39.4,8.1
2536,33,male,181,82,Overweight,26,105,40.5,8.2
2537,25,female,164,60,Normal weight,21,107,40.5,0
2538,24,female,154,56,Normal weight,26,106,40.9,0
2539,41,female,164,64,Normal weight,4,93,38.8,0
2540,24,male,184,80,Normal weight,23,99,41,0
2541,26,female,167,59,Normal weight,28,106,40.6,0
2542,30,female,168,70,Normal weight,28,103,41.1,0
2543,20,female,164,65,Normal weight,25,105,40.5,0
2544,37,male,198,97,Normal weight,1,82,37.4,0
2545,53,female,156,55,Normal weight,5,74,39.1,0
2546,40,female,180,76,Normal weight,4,80,38.7,0
2547,66,female,174,66,Normal weight,7,83,39.5,0
2548,26,male,192,84,Normal weight,5,78,38.9,0
2549,28,female,162,60,Normal weight,3,84,38.4,0
2550,66,female,158,61,Normal weight,30,112,40.9,0
2551,79,male,197,97,Obese,5,91,39.3,9.7
2552,27,female,170,67,Normal weight,5,77,39.1,0
2553,39,female,156,55,Normal weight,15,95,39.9,0
2554,21,female,161,58,Normal weight,30,115,40.8,0
2555,47,female,157,56,Normal weight,24,102,40.7,0
2556,20,female,158,54,Normal weight,13,96,40,0
2557,59,female,156,54,Normal weight,12,96,40,0
2558,25,male,173,72,Normal weight,22,93,40.5,0
2559,78,male,191,94,Overweight,4,87,38.7,9.4
2560,48,male,180,86,Overweight,8,92,39.3,8.6
2561,49,male,195,98,Overweight,28,110,40.8,9.8
2562,36,female,141,48,Normal weight,14,98,40,0
2563,20,female,171,69,Normal weight,9,99,39.6,0
2564,21,male,186,86,Normal weight,28,107,40.7,0
2565,60,male,183,91,Overweight,30,107,40.9,9.1
2566,76,male,179,80,Obese,9,94,39.2,8
2567,58,female,162,62,Normal weight,25,103,40.9,0
2568,31,male,176,80,Overweight,11,81,39.7,8
2569,63,female,171,68,Normal weight,7,84,39.8,0
2570,38,male,186,88,Overweight,17,94,39.8,8.8
2571,25,female,171,72,Normal weight,24,96,40.7,0
2572,25,female,166,64,Normal weight,23,98,40.5,0
2573,68,male,191,97,Overweight,5,76,38.9,9.7
2574,24,female,157,52,Normal weight,11,85,40,0
2575,35,male,167,76,Overweight,7,92,39.6,7.6
2576,54,male,168,72,Overweight,27,113,41.3,7.2
2577,24,female,160,60,Normal weight,17,104,40.2,0
2578,28,female,172,71,Normal weight,11,86,40,0
2579,20,male,190,83,Normal weight,4,86,38.8,0
2580,24,male,194,93,Normal weight,9,92,39.4,0
2581,40,male,195,98,Overweight,18,93,40.5,9.8
2582,30,female,160,63,Normal weight,14,87,40.4,0
2583,40,female,183,78,Normal weight,20,92,40.6,0
2584,66,female,153,61,Overweight,22,96,40.7,6.1
2585,30,female,179,70,Normal weight,2,72,38.3,0
2586,20,male,172,75,Overweight,10,88,39.7,7.5
2587,48,male,177,86,Overweight,27,114,41,8.6
2588,40,female,164,57,Normal weight,27,108,40.6,0
2589,26,female,174,73,Normal weight,21,104,40.8,0
2590,64,male,186,90,Overweight,21,108,40.2,9
2591,77,male,162,69,Overweight,8,89,39.4,6.9
2592,20,male,174,74,Normal weight,28,109,40.9,0
2593,40,female,173,68,Normal weight,21,89,40.4,0
2594,62,female,164,67,Obese,12,88,40,6.7
2595,25,male,196,88,Normal weight,13,94,39.9,0
2596,59,male,168,73,Overweight,8,87,39.4,7.3
2597,54,male,181,81,Normal weight,4,79,38.6,0
2598,77,female,155,59,Normal weight,19,95,40.2,0
2599,38,male,182,83,Overweight,5,83,39.1,8.3
2600,20,female,158,54,Normal weight,25,108,40.7,0
2601,49,female,178,77,Normal weight,23,109,40.4,0
2602,32,female,142,47,Normal weight,28,115,40.7,0
2603,41,male,179,81,Overweight,30,105,40.8,8.1
2604,50,female,165,64,Normal weight,6,82,39.4,0
2605,62,female,145,50,Normal weight,3,82,38.6,0
2606,30,female,152,60,Overweight,11,98,39.7,6
2607,37,female,148,54,Normal weight,13,93,39.7,0
2608,26,male,181,86,Overweight,22,98,40.4,8.6
2609,46,male,182,82,Normal weight,2,79,38.5,0
2610,67,female,165,65,Normal weight,24,103,40.4,0
2611,50,male,193,92,Normal weight,13,93,39.7,0
2612,50,male,166,74,Overweight,7,88,39.7,7.4
2613,30,female,178,68,Normal weight,5,84,39.3,0
2614,41,male,181,82,Overweight,23,106,40.5,8.2
2615,23,female,145,48,Normal weight,8,90,39.7,0
2616,50,female,164,67,Obese,16,94,40.4,6.7
2617,51,male,184,92,Overweight,3,80,38.5,9.2
2618,59,male,190,93,Overweight,22,93,40.7,9.3
2619,41,female,182,83,Overweight,15,91,39.8,8.3
2620,52,female,154,55,Normal weight,1,67,38,0
2621,31,female,166,65,Normal weight,5,90,39.4,0
2622,23,male,185,85,Normal weight,14,97,40.5,0
2623,28,female,163,60,Normal weight,29,96,41,0
2624,53,male,188,91,Overweight,12,90,40.1,9.1
2625,22,male,187,84,Normal weight,26,99,40.6,0
2626,30,male,181,80,Normal weight,2,89,38.3,0
2627,21,female,155,58,Normal weight,27,103,40.7,0
2628,30,female,154,56,Normal weight,11,90,40.1,0
2629,29,male,186,87,Overweight,20,98,40.7,8.7
2630,21,female,175,74,Normal weight,13,95,40.2,0
2631,78,male,168,71,Overweight,27,109,40.6,7.1
2632,43,female,183,71,Normal weight,5,88,39.2,0
2633,42,male,176,80,Overweight,26,116,40.5,8
2634,26,male,186,85,Normal weight,13,83,40,0
2635,50,female,167,70,Overweight,13,92,40.1,7
2636,35,female,170,65,Normal weight,16,97,40.2,0
2637,31,female,155,56,Normal weight,25,111,40.8,0
2638,20,male,194,97,Overweight,20,96,40.4,9.7
2639,48,male,194,96,Overweight,26,100,40.4,9.6
2640,39,male,175,75,Normal weight,26,102,40.8,0
2641,24,male,192,93,Overweight,21,99,40.9,9.3
2642,27,female,169,66,Normal weight,9,87,40,0
2643,53,female,152,51,Normal weight,7,83,39.5,0
2644,44,male,184,88,Overweight,22,98,40.8,8.8
2645,37,female,156,59,Normal weight,19,101,39.9,0
2646,28,male,171,70,Normal weight,17,103,40.4,0
2647,41,male,185,86,Overweight,22,104,40.5,8.6
2648,47,male,182,86,Overweight,30,114,40.7,8.6
2649,26,male,175,79,Overweight,20,103,40.4,7.9
2650,20,male,176,74,Normal weight,15,100,40.3,0
2651,64,female,150,55,Normal weight,19,102,40.4,0
2652,21,male,193,88,Normal weight,15,90,40.4,0
2653,21,female,164,62,Normal weight,27,106,40.6,0
2654,29,female,179,73,Normal weight,27,107,40.7,0
2655,41,female,177,76,Normal weight,10,83,39.8,0
2656,54,female,159,63,Obese,8,84,39.7,6.3
2657,55,female,149,52,Normal weight,14,92,40.1,0
2658,60,female,177,76,Normal weight,24,108,40.6,0
2659,21,male,178,76,Normal weight,30,113,40.9,0
2660,21,male,195,92,Normal weight,19,100,40.5,0
2661,31,male,179,80,Obese,28,112,40.9,8
2662,26,female,159,61,Normal weight,7,88,39.5,0
2663,21,female,161,60,Normal weight,4,87,38.8,0
2664,35,male,192,103,Overweight,14,91,40.2,10.3
2665,27,male,195,92,Normal weight,15,97,40,0
2666,29,female,153,50,Normal weight,3,82,38.1,0
2667,74,female,164,66,Normal weight,24,107,40.6,0
2668,42,female,168,66,Normal weight,3,78,38.6,0
2669,46,female,184,82,Normal weight,24,105,40.9,0
2670,49,male,179,82,Overweight,18,101,40.4,8.2
2671,76,male,176,81,Overweight,24,94,40.7,8.1
2672,35,female,165,65,Normal weight,22,95,41,0
2673,42,male,181,81,Normal weight,6,83,39.5,0
2674,38,male,181,88,Overweight,19,100,40.7,8.8
2675,44,female,173,69,Normal weight,26,109,40.8,0
2676,66,female,191,84,Normal weight,11,98,40.4,0
2677,20,male,176,76,Normal weight,4,89,39,0
2678,27,female,161,63,Normal weight,10,97,39.9,0
